center_x,center_y,center_z,psi
2.5954858004743486,3.5912474925593116,6.236498997023725,0.0
2.564281924367409,3.5606769023734537,6.2242707609493815,0.0
2.5330557713763,3.530017774805137,6.212007109922054,0.0
2.5018085742560743,3.4992749512860177,6.199709980514407,0.0
2.4705415665925714,3.4684532864643116,6.187381314585725,0.0
2.439255982753717,3.437557647438191,6.175023058975277,0.0
2.407953057840788,3.4065929129872092,6.162637165194884,0.0
2.3766340276396636,3.375563972801893,6.150225589120757,0.0
2.345300128572029,3.344475726711595,6.137790290684638,0.0
2.3139525976465665,3.31333308391076,6.125333233564304,0.0
2.2825926724101233,3.2821409621837048,6.112856384873482,0.0
2.251221590898848,3.2509042871280376,6.100361714851215,0.0
2.2198405915893247,3.219627991376858,6.087851196550743,0.0
2.1884509133496723,3.1883170138198316,6.075326805527933,0.0
2.157053795390642,3.156976298823284,6.0627905195293135,0.0
2.1256504772166878,3.125610795449424,6.05024431817977,0.0
2.094242198577041,3.0942254566748364,6.037690182669935,0.0
2.0628301994167626,3.0628252386083434,6.0251300954433376,0.0
2.0314157198277942,3.031415099708381,6.012566039883352,0.0
2.0000000000000004,3.0000000000000004,6.0,0.0
1.9685842801722053,2.9685849002916185,5.987433960116648,0.0
1.9371698005832378,2.937174761391657,5.9748699045566624,0.0
1.9057578014229597,2.9057745433251645,5.962309817330066,0.0
1.874349522783313,2.8743892045505763,5.94975568182023,0.0
1.8429462046093585,2.8430237011767168,5.9372094804706865,0.0
1.8115490866503272,2.811682986180168,5.924673194472067,0.0
1.780159408410675,2.7803720086231416,5.912148803449257,0.0
1.7487784091011516,2.749095712871962,5.899638285148785,0.0
1.7174073275898776,2.7178590378162957,5.887143615126519,0.0
1.686047402353433,2.6866669160892394,5.874666766435696,0.0
1.6546998714279717,2.6555242732884055,5.862209709315362,0.0
1.6233659723603369,2.624436027198108,5.8497744108792435,0.0
1.5920469421592125,2.593407087012791,5.837362834805116,0.0
1.560744017246284,2.56244235256181,5.824976941024724,0.0
1.5294584334074282,2.531546713535688,5.812618685414275,0.0
1.4981914257439248,2.500725048713982,5.800290019485593,0.0
1.4669442286236996,2.4699822251948627,5.787992890077945,0.0
1.4357180756325927,2.439323097626548,5.775729239050619,0.0
1.4045141995256523,2.4087525074406893,5.763501002976276,0.0
1.3733338321784792,2.3782752820878637,5.751310112835146,0.0
1.3421782045385877,2.347896234275258,5.739158493710103,0.0
1.3110485465768098,2.317620161206687,5.727048064482675,0.0
1.279946087238739,2.2874518438250595,5.7149807375300234,0.0
1.2488720543962142,2.257396046057412,5.7029584184229645,0.0
1.2178276747988448,2.227457514062631,5.6909830056250525,0.0
1.186814174025581,2.1976409754819755,5.67905639019279,0.0
1.1558327764363314,2.1679511386925343,5.6671804554770135,0.0
1.1248847051236204,2.138392692063708,5.655357076825483,0.0
1.0939711818643136,2.1089703032168736,5.64358812128675,0.0
1.063093427071377,2.079688618288305,5.631875447315322,0.0
1.0322526597456987,2.050552261195497,5.620220904478199,0.0
1.0014500974279645,2.0215658329069934,5.608626333162797,0.0
0.9706869561505926,1.9927339107158426,5.597093564286337,0.0
0.9399644503897282,1.964061047516791,5.585624419006717,0.0
