A,T,r_rl
0.3125,7.896551724137931,-194.5191627816185
0.3125,8.0,-193.63200981903455
0.4166666666666667,5.0,-330.6127112894802
0.4166666666666667,5.103448275862069,-334.46627041184786
0.4166666666666667,5.206896551724138,-337.56350289611925
0.4166666666666667,5.310344827586207,-339.61190998535403
0.4166666666666667,5.413793103448276,-340.5149022675856
0.4166666666666667,5.517241379310345,-340.28012864934897
0.4166666666666667,5.620689655172414,-339.1617218440281
0.4166666666666667,5.724137931034483,-337.42116902215855
0.4166666666666667,5.827586206896552,-335.39927563956917
0.4166666666666667,5.931034482758621,-333.26205370523303
0.4166666666666667,6.0344827586206895,-331.24142353001065
0.4166666666666667,6.137931034482759,-329.46480469195757
0.4166666666666667,6.241379310344827,-328.02019503750387
0.4166666666666667,6.344827586206897,-326.8889401269064
0.4166666666666667,6.448275862068965,-326.03434493256145
0.4166666666666667,6.551724137931035,-325.3687377206749
0.4166666666666667,6.655172413793103,-324.8532298347591
0.4166666666666667,6.758620689655173,-324.34968603890866
0.4166666666666667,6.862068965517241,-323.82638249073904
0.4166666666666667,6.9655172413793105,-323.1979491988623
0.4166666666666667,7.068965517241379,-322.41088808848735
0.4166666666666667,7.172413793103448,-321.4580286709153
0.4166666666666667,7.275862068965518,-320.30728745582394
0.4166666666666667,7.379310344827586,-319.02542329058133
0.4166666666666667,7.482758620689655,-317.58678642767984
0.4166666666666667,7.586206896551724,-316.0418516591775
0.4166666666666667,7.689655172413794,-314.4327752393597
0.4166666666666667,7.793103448275862,-312.81206291623204
0.4166666666666667,7.896551724137931,-311.2219697447494
0.4166666666666667,8.0,-309.697613032894
0.5208333333333334,5.0,-488.612298552799
0.5208333333333334,5.103448275862069,-493.71262359909156
0.5208333333333334,5.206896551724138,-497.73695337543563
0.5208333333333334,5.310344827586207,-500.2644285940738
0.5208333333333334,5.413793103448276,-501.1355606399819
0.5208333333333334,5.517241379310345,-500.3829625180705
0.5208333333333334,5.620689655172414,-498.38530173348136
0.5208333333333334,5.724137931034483,-495.5967237410839
0.5208333333333334,5.827586206896552,-492.3839539271524
0.5208333333333334,5.931034482758621,-489.17583268476045
0.5208333333333334,6.0344827586206895,-486.2613461585131
0.5208333333333334,6.137931034482759,-483.8703129640189
0.5208333333333334,6.241379310344827,-481.99287190320325
0.5208333333333334,6.344827586206897,-480.66728339055027
0.5208333333333334,6.448275862068965,-479.81797808144313
0.5208333333333334,6.551724137931035,-479.2713255030396
